10,9,65517
11,16,65517
12,34,65517
13,113,65517
14,119,65517
15,142,65517
16,185,65517
17,219,65517
18,244,65517
19,12,65100
20,18,65100
21,31,65100
22,101,65100
23,84,65100
24,88,65100
25,60,65100
26,102,65100
27,209,65100
28,109,65100
29,123,65100
30,127,65100
31,126,65100
32,128,65100
33,135,65100
34,151,65100
35,164,65100
36,177,65100
37,178,65100
38,184,65100
39,203,65100
40,205,65100
41,73,65100
42,75,65100
43,55,65100
44,58,65100
45,217,65100
46,216,65100
47,68,65100
